               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 275,            0.020086,           0.0061623,           0.0020178,             0.99286,             0.99438,             0.99367,             0.85498,            0.016026,           0.0034833,           0.0013361,           0.0072874,           0.0072874,           0.0072874
                 276,            0.022956,           0.0061312,           0.0023087,             0.99312,             0.99432,             0.99367,             0.82877,            0.015329,           0.0035174,           0.0013577,           0.0072775,           0.0072775,           0.0072775
                 277,            0.020909,           0.0058351,           0.0029276,              0.9943,              0.9941,             0.99369,             0.84643,            0.014586,           0.0035517,           0.0013729,           0.0072676,           0.0072676,           0.0072676
                 278,            0.021498,            0.005981,           0.0023868,             0.99427,             0.99194,             0.99351,             0.83144,            0.014066,           0.0036433,            0.001383,           0.0072577,           0.0072577,           0.0072577
                 279,            0.021772,           0.0062792,           0.0023006,             0.99483,             0.99194,             0.99358,             0.85243,            0.015285,           0.0037107,           0.0014184,           0.0072478,           0.0072478,           0.0072478
                 280,            0.021515,           0.0058053,           0.0028791,             0.99121,             0.99194,             0.99359,             0.84297,            0.014021,            0.003644,           0.0014465,           0.0072379,           0.0072379,           0.0072379
                 281,            0.022017,           0.0056679,           0.0023918,             0.98952,             0.99357,             0.99364,             0.78171,            0.015004,           0.0036588,           0.0014603,            0.007228,            0.007228,            0.007228
                 282,            0.018884,           0.0058725,           0.0032312,             0.97103,             0.99078,             0.99379,             0.82957,            0.014692,           0.0035633,           0.0014648,           0.0072181,           0.0072181,           0.0072181
                 283,            0.020541,           0.0054475,           0.0024915,             0.97451,             0.99597,             0.99384,             0.85524,            0.014626,           0.0034422,           0.0014566,           0.0072082,           0.0072082,           0.0072082
                 284,            0.021519,           0.0056551,           0.0023463,              0.9867,             0.99503,             0.99386,             0.79984,            0.013831,           0.0034235,           0.0014465,           0.0071983,           0.0071983,           0.0071983
                 285,            0.022617,           0.0065693,           0.0029904,             0.99248,             0.99194,             0.99376,             0.84525,            0.013902,           0.0034608,           0.0014306,           0.0071884,           0.0071884,           0.0071884
                 286,            0.021524,           0.0060601,           0.0030931,             0.99251,             0.96779,             0.99301,             0.82218,            0.014112,           0.0035601,           0.0014524,           0.0071785,           0.0071785,           0.0071785
                 287,            0.020505,           0.0061481,           0.0023104,             0.98825,              0.9892,             0.99369,             0.85135,            0.014856,            0.003484,           0.0014051,           0.0071686,           0.0071686,           0.0071686
                 288,            0.019753,           0.0056479,           0.0021611,             0.98908,             0.99181,             0.99371,             0.83339,            0.016044,           0.0034976,           0.0013456,           0.0071587,           0.0071587,           0.0071587
                 289,            0.021564,           0.0066181,           0.0027059,             0.98784,             0.99091,             0.99362,             0.84979,            0.015449,           0.0034938,           0.0013343,           0.0071488,           0.0071488,           0.0071488
                 290,            0.020656,           0.0056216,           0.0022431,              0.9886,              0.9813,             0.99295,             0.81755,            0.015226,           0.0034679,           0.0013018,           0.0071389,           0.0071389,           0.0071389
                 291,            0.022032,           0.0060965,           0.0019799,             0.98679,             0.99297,             0.99339,             0.84893,            0.013423,           0.0034282,           0.0012807,            0.007129,            0.007129,            0.007129
                 292,            0.019313,           0.0060302,           0.0027497,             0.98353,             0.98166,             0.99296,             0.86377,            0.013343,            0.003406,           0.0012335,           0.0071191,           0.0071191,           0.0071191
                 293,            0.020239,           0.0053797,           0.0024031,             0.98237,             0.99597,             0.99337,             0.83015,            0.014018,           0.0034023,           0.0012064,           0.0071092,           0.0071092,           0.0071092
                 294,            0.018873,           0.0060302,           0.0018177,             0.99028,             0.99597,             0.99336,             0.82802,            0.015404,            0.003463,           0.0012211,           0.0070993,           0.0070993,           0.0070993
                 295,            0.020017,           0.0055157,           0.0017038,             0.98517,             0.99597,             0.99338,             0.82832,            0.016355,           0.0035257,           0.0013129,           0.0070894,           0.0070894,           0.0070894
                 296,             0.02188,           0.0069017,            0.002324,             0.98335,             0.99294,              0.9934,             0.85151,            0.014608,           0.0034851,           0.0014161,           0.0070795,           0.0070795,           0.0070795
                 297,            0.019371,           0.0063207,           0.0023336,             0.98887,             0.99353,              0.9936,              0.8241,            0.017165,           0.0034273,           0.0014701,           0.0070696,           0.0070696,           0.0070696
                 298,            0.021853,           0.0062969,           0.0023477,             0.98923,              0.9896,             0.99379,             0.84296,            0.016389,           0.0033857,           0.0015198,           0.0070597,           0.0070597,           0.0070597
                 299,            0.021615,           0.0060792,            0.002616,             0.98954,             0.98635,             0.99348,              0.8571,            0.014171,           0.0033543,           0.0015466,           0.0070498,           0.0070498,           0.0070498
                 300,            0.019277,            0.006341,           0.0030809,             0.99024,             0.98635,             0.99345,             0.82023,             0.01741,            0.003512,           0.0015035,           0.0070399,           0.0070399,           0.0070399
                 301,            0.020219,           0.0061169,           0.0020497,             0.99183,             0.98865,             0.99371,             0.83004,            0.014925,           0.0034343,            0.001439,             0.00703,             0.00703,             0.00703
                 302,            0.021232,           0.0058769,           0.0017863,             0.99148,               0.987,             0.99364,             0.85812,            0.013192,           0.0033724,           0.0013798,           0.0070201,           0.0070201,           0.0070201
                 303,            0.018561,           0.0050057,           0.0020199,             0.99154,             0.98882,             0.99365,             0.86356,            0.014329,           0.0034048,           0.0012932,           0.0070102,           0.0070102,           0.0070102
                 304,             0.02092,           0.0062458,           0.0020763,             0.99077,             0.99017,             0.99392,             0.86859,            0.014176,           0.0033865,           0.0012493,           0.0070003,           0.0070003,           0.0070003
                 305,            0.019327,           0.0063518,           0.0018855,             0.99119,             0.98861,             0.99383,             0.84081,            0.014186,            0.003308,           0.0012584,           0.0069904,           0.0069904,           0.0069904
                 306,            0.020732,           0.0058462,           0.0021594,             0.99121,              0.9951,             0.99378,             0.83854,            0.013767,           0.0032648,           0.0012779,           0.0069805,           0.0069805,           0.0069805
                 307,            0.019387,           0.0058345,           0.0026267,             0.98839,              0.9958,             0.99384,             0.86471,            0.012744,            0.003225,           0.0013078,           0.0069706,           0.0069706,           0.0069706
                 308,            0.020283,           0.0056757,           0.0025411,             0.99194,             0.99546,             0.99414,             0.86038,            0.012613,            0.003265,           0.0013578,           0.0069607,           0.0069607,           0.0069607
                 309,            0.019247,           0.0061556,           0.0027663,               0.991,             0.99597,             0.99411,             0.83348,            0.012673,           0.0032619,           0.0013803,           0.0069508,           0.0069508,           0.0069508
                 310,            0.019584,           0.0060248,            0.002075,             0.98666,             0.99597,             0.99418,             0.85324,            0.013128,           0.0032728,           0.0013824,           0.0069409,           0.0069409,           0.0069409
                 311,             0.01993,           0.0059184,           0.0044817,             0.99197,             0.99429,             0.99394,             0.82433,            0.013427,           0.0032742,           0.0013919,            0.006931,            0.006931,            0.006931
                 312,             0.01932,           0.0052411,           0.0024185,             0.99178,              0.9959,             0.99357,             0.85896,            0.013848,           0.0032333,           0.0013659,           0.0069211,           0.0069211,           0.0069211
                 313,            0.019334,           0.0057219,           0.0020699,             0.99223,             0.99568,             0.99345,             0.87448,            0.014244,           0.0032849,           0.0013589,           0.0069112,           0.0069112,           0.0069112
                 314,            0.019454,           0.0052167,           0.0023835,             0.99081,             0.99343,             0.99339,             0.87469,            0.012471,           0.0032936,           0.0013711,           0.0069013,           0.0069013,           0.0069013
                 315,             0.01775,            0.005872,           0.0020288,             0.98836,             0.99304,             0.99341,             0.86996,            0.012694,           0.0033247,           0.0013517,           0.0068914,           0.0068914,           0.0068914
                 316,            0.019281,           0.0053552,           0.0017078,              0.9897,             0.99016,             0.99344,             0.86926,            0.013368,           0.0033478,           0.0013038,           0.0068815,           0.0068815,           0.0068815
                 317,            0.019569,           0.0060602,           0.0016953,             0.98827,             0.99381,             0.99345,             0.85026,            0.013676,           0.0033584,           0.0012782,           0.0068716,           0.0068716,           0.0068716
                 318,            0.019932,           0.0063687,           0.0022189,             0.98973,             0.99569,             0.99344,             0.84595,              0.0155,           0.0034062,           0.0012609,           0.0068617,           0.0068617,           0.0068617
                 319,            0.020185,           0.0056412,           0.0023622,              0.9908,             0.99597,             0.99341,             0.83329,            0.014215,           0.0034163,           0.0012475,           0.0068518,           0.0068518,           0.0068518
                 320,            0.020336,            0.005839,             0.00242,             0.97808,              0.9903,             0.99303,             0.83306,            0.015445,           0.0035142,            0.001305,           0.0068419,           0.0068419,           0.0068419
                 321,            0.020167,           0.0058594,            0.002336,             0.98081,             0.98635,             0.99098,             0.85827,            0.013716,           0.0033338,           0.0013901,            0.006832,            0.006832,            0.006832
                 322,            0.020954,           0.0065728,           0.0024268,             0.97998,             0.98465,             0.99157,             0.82785,            0.014813,            0.003419,           0.0013477,           0.0068221,           0.0068221,           0.0068221
                 323,            0.020113,           0.0057448,           0.0019136,             0.99333,             0.97697,             0.99298,             0.83434,            0.015503,           0.0034558,           0.0013333,           0.0068122,           0.0068122,           0.0068122
                 324,            0.021893,           0.0066307,           0.0025837,             0.98999,             0.99134,             0.99337,             0.81301,            0.013791,           0.0033965,           0.0013594,           0.0068023,           0.0068023,           0.0068023
                 325,            0.018395,             0.00528,            0.001675,              0.9898,             0.99375,             0.99328,             0.86042,            0.014882,           0.0034534,           0.0013363,           0.0067924,           0.0067924,           0.0067924
                 326,            0.019451,           0.0055947,           0.0020346,             0.98478,             0.99302,             0.99327,             0.88746,            0.012521,           0.0033469,             0.00134,           0.0067825,           0.0067825,           0.0067825
                 327,            0.018843,           0.0056289,           0.0019577,             0.98368,             0.99382,             0.99327,              0.8715,            0.012595,           0.0034298,           0.0013294,           0.0067726,           0.0067726,           0.0067726
                 328,            0.019345,           0.0057161,            0.001941,             0.98699,             0.99597,             0.99322,             0.85263,            0.013618,           0.0033248,           0.0012895,           0.0067627,           0.0067627,           0.0067627
                 329,            0.019119,           0.0056171,           0.0019747,             0.98934,             0.99597,             0.99326,             0.85523,            0.013298,           0.0033813,           0.0012591,           0.0067528,           0.0067528,           0.0067528
                 330,            0.019225,           0.0053609,           0.0019687,             0.99035,             0.99597,             0.99337,             0.84496,            0.013895,            0.003412,           0.0012359,           0.0067429,           0.0067429,           0.0067429
                 331,             0.01965,           0.0061193,           0.0018416,             0.99225,             0.99597,              0.9935,             0.83224,            0.014411,           0.0034281,           0.0012147,            0.006733,            0.006733,            0.006733
                 332,            0.019946,           0.0052909,           0.0020427,             0.99214,             0.99499,             0.99361,             0.86427,            0.013366,           0.0034078,           0.0012103,           0.0067231,           0.0067231,           0.0067231
                 333,            0.021177,           0.0055623,           0.0017432,             0.99525,             0.98614,             0.99368,             0.86029,            0.013668,           0.0034021,           0.0012373,           0.0067132,           0.0067132,           0.0067132
                 334,            0.020431,           0.0059633,           0.0020339,              0.9971,             0.98473,             0.99374,             0.82081,            0.014194,           0.0033845,           0.0012745,           0.0067033,           0.0067033,           0.0067033
                 335,            0.019355,           0.0057164,           0.0020236,             0.99365,             0.99214,             0.99353,             0.82891,            0.013461,           0.0032822,           0.0012778,           0.0066934,           0.0066934,           0.0066934
                 336,            0.021402,           0.0061302,           0.0022274,             0.99002,             0.99156,             0.99337,             0.85729,            0.012874,           0.0032201,           0.0012868,           0.0066835,           0.0066835,           0.0066835
                 337,            0.018075,           0.0053104,           0.0021408,             0.98462,             0.99044,             0.99339,             0.86087,              0.0125,           0.0031952,           0.0013148,           0.0066736,           0.0066736,           0.0066736
                 338,            0.018658,           0.0054916,           0.0020516,             0.98089,             0.99101,             0.99338,             0.85671,            0.013224,           0.0032138,           0.0013627,           0.0066637,           0.0066637,           0.0066637
                 339,            0.018055,           0.0056055,           0.0026063,             0.97866,             0.98259,             0.99223,             0.84153,            0.014213,           0.0032319,           0.0014203,           0.0066538,           0.0066538,           0.0066538
                 340,            0.021346,           0.0063126,           0.0025438,              0.9857,             0.98259,             0.99265,             0.86429,            0.012891,           0.0031392,           0.0013839,           0.0066439,           0.0066439,           0.0066439
                 341,            0.019102,           0.0054867,           0.0018707,              0.9917,             0.99284,             0.99351,             0.87906,            0.012876,           0.0031502,           0.0013384,            0.006634,            0.006634,            0.006634
                 342,            0.017797,           0.0055772,           0.0024764,             0.99548,             0.99259,             0.99345,             0.84416,            0.014062,           0.0033168,           0.0013231,           0.0066241,           0.0066241,           0.0066241
                 343,            0.018567,           0.0050183,           0.0017064,             0.99418,             0.98952,             0.99374,             0.86529,            0.012757,           0.0032663,           0.0013063,           0.0066142,           0.0066142,           0.0066142
                 344,            0.017779,            0.005132,           0.0027305,             0.98779,             0.98232,             0.99327,              0.8661,             0.01222,           0.0033117,            0.001342,           0.0066043,           0.0066043,           0.0066043
                 345,            0.017306,           0.0059543,           0.0018096,             0.98401,              0.9809,             0.99175,              0.8785,             0.01288,           0.0033301,           0.0013182,           0.0065944,           0.0065944,           0.0065944
                 346,            0.018101,           0.0054284,           0.0021225,             0.98064,             0.98509,             0.99349,             0.85076,            0.013001,           0.0033269,           0.0012393,           0.0065845,           0.0065845,           0.0065845
                 347,            0.019574,           0.0057056,           0.0017222,             0.99266,             0.99057,             0.99414,             0.85809,            0.012623,           0.0032237,           0.0011731,           0.0065746,           0.0065746,           0.0065746
                 348,            0.018785,           0.0064977,           0.0021723,             0.99429,             0.99395,             0.99394,              0.8678,            0.012782,           0.0032083,           0.0011517,           0.0065647,           0.0065647,           0.0065647
                 349,            0.019795,           0.0056528,           0.0019336,             0.98905,              0.9908,             0.99373,              0.8341,            0.012994,           0.0032614,           0.0011793,           0.0065548,           0.0065548,           0.0065548
                 350,            0.018981,           0.0052916,           0.0020916,             0.99121,             0.98259,             0.99301,             0.84965,            0.014136,           0.0032716,           0.0012063,           0.0065449,           0.0065449,           0.0065449
                 351,            0.018292,            0.005242,           0.0016707,             0.99337,             0.98259,             0.99301,             0.85976,              0.0128,           0.0032169,           0.0012022,            0.006535,            0.006535,            0.006535
                 352,            0.019482,           0.0056061,           0.0018497,             0.99385,             0.98259,             0.99303,             0.86297,            0.012439,           0.0032039,           0.0012179,           0.0065251,           0.0065251,           0.0065251
                 353,            0.018587,           0.0054889,           0.0018621,             0.99479,             0.98245,             0.99342,             0.88059,            0.012507,           0.0032439,           0.0012767,           0.0065152,           0.0065152,           0.0065152
                 354,            0.018933,           0.0053673,           0.0021708,             0.99319,             0.97929,             0.99374,             0.84728,            0.013154,           0.0032384,           0.0012935,           0.0065053,           0.0065053,           0.0065053
                 355,             0.01951,           0.0056338,           0.0023979,             0.99386,             0.97422,             0.99354,             0.87727,            0.012553,           0.0031966,           0.0012991,           0.0064954,           0.0064954,           0.0064954
                 356,            0.017038,           0.0052255,           0.0017032,               0.993,             0.97463,             0.99316,             0.85562,            0.014857,           0.0032718,            0.001279,           0.0064855,           0.0064855,           0.0064855
                 357,            0.019754,           0.0058363,           0.0020751,             0.98822,             0.99017,             0.99347,             0.87132,            0.012873,           0.0031335,           0.0012618,           0.0064756,           0.0064756,           0.0064756
                 358,            0.019385,           0.0052984,            0.001702,             0.99243,             0.99236,             0.99345,             0.86726,            0.012393,           0.0031468,           0.0012326,           0.0064657,           0.0064657,           0.0064657
                 359,            0.019279,           0.0050441,           0.0018247,             0.99429,             0.99395,             0.99347,             0.87453,            0.012841,           0.0031506,           0.0012056,           0.0064558,           0.0064558,           0.0064558
                 360,            0.018068,           0.0055473,           0.0015969,             0.99548,             0.99395,             0.99353,             0.79153,            0.012954,           0.0031713,           0.0012011,           0.0064459,           0.0064459,           0.0064459
                 361,            0.019017,           0.0053706,           0.0032627,             0.99542,             0.99395,             0.99354,             0.87497,            0.012362,           0.0031266,           0.0012384,            0.006436,            0.006436,            0.006436
                 362,             0.01579,           0.0046492,           0.0014372,             0.99521,             0.99395,             0.99368,             0.88372,            0.013898,           0.0031972,           0.0012509,           0.0064261,           0.0064261,           0.0064261
                 363,            0.017428,           0.0054632,           0.0019863,              0.9953,             0.99395,             0.99362,             0.87815,            0.012176,           0.0031215,           0.0012497,           0.0064162,           0.0064162,           0.0064162
                 364,            0.016891,           0.0052058,           0.0017144,             0.99207,             0.99468,             0.99364,             0.86203,            0.012302,           0.0031545,           0.0012294,           0.0064063,           0.0064063,           0.0064063
                 365,            0.018317,           0.0056852,           0.0021743,             0.99196,             0.99529,              0.9936,              0.8493,            0.012595,           0.0032118,           0.0012186,           0.0063964,           0.0063964,           0.0063964
                 366,            0.017677,           0.0050919,           0.0016136,             0.99264,             0.99464,              0.9935,             0.86895,            0.012562,           0.0031791,           0.0011913,           0.0063865,           0.0063865,           0.0063865
                 367,            0.018317,           0.0061853,           0.0026963,               0.985,             0.99597,             0.99344,             0.88183,            0.012299,           0.0032802,           0.0011841,           0.0063766,           0.0063766,           0.0063766
                 368,            0.018454,            0.005857,           0.0018136,             0.98844,             0.99597,             0.99342,             0.85003,            0.012109,           0.0032967,           0.0011901,           0.0063667,           0.0063667,           0.0063667
                 369,            0.019507,           0.0052256,           0.0018707,             0.98963,             0.99597,             0.99344,             0.85802,            0.013111,           0.0032674,           0.0011947,           0.0063568,           0.0063568,           0.0063568
                 370,            0.018152,           0.0051986,           0.0017143,             0.99265,             0.99589,             0.99358,             0.83508,            0.014086,            0.003346,            0.001201,           0.0063469,           0.0063469,           0.0063469
                 371,            0.019662,           0.0060269,           0.0022404,             0.99369,             0.99597,             0.99359,             0.85702,            0.012314,           0.0032358,           0.0011979,            0.006337,            0.006337,            0.006337
                 372,            0.018697,           0.0058537,           0.0019225,              0.9955,             0.99411,             0.99343,             0.88119,            0.011688,           0.0031099,           0.0012069,           0.0063271,           0.0063271,           0.0063271
                 373,            0.018607,           0.0065751,            0.001987,             0.99356,             0.99234,             0.99336,             0.87423,            0.012587,           0.0031419,           0.0011963,           0.0063172,           0.0063172,           0.0063172
                 374,            0.017922,           0.0058337,           0.0019982,             0.99443,             0.99258,             0.99333,             0.84451,            0.012516,           0.0031965,           0.0011518,           0.0063073,           0.0063073,           0.0063073
                 375,            0.018396,           0.0055196,           0.0016478,             0.98716,             0.98433,             0.99325,             0.85978,            0.012428,           0.0031836,            0.001138,           0.0062974,           0.0062974,           0.0062974
                 376,            0.017946,           0.0058725,           0.0022581,              0.9942,              0.9788,             0.99325,             0.85498,             0.01399,           0.0032385,           0.0011282,           0.0062875,           0.0062875,           0.0062875
                 377,             0.01858,           0.0053782,           0.0017295,             0.99417,             0.98847,             0.99325,             0.87016,            0.013192,           0.0031499,            0.001125,           0.0062776,           0.0062776,           0.0062776
                 378,            0.018186,           0.0051884,           0.0020655,             0.99338,             0.99145,             0.99331,             0.87487,            0.012791,           0.0031669,             0.00113,           0.0062677,           0.0062677,           0.0062677
                 379,            0.018015,           0.0051411,           0.0015311,             0.99344,             0.99314,             0.99342,             0.87711,            0.012484,           0.0031349,           0.0011585,           0.0062578,           0.0062578,           0.0062578
                 380,            0.019581,           0.0055768,           0.0017475,             0.99377,             0.99292,             0.99388,               0.855,            0.011988,           0.0031361,           0.0011887,           0.0062479,           0.0062479,           0.0062479
                 381,            0.017863,           0.0057128,            0.001891,             0.98979,             0.99395,              0.9941,               0.854,             0.01234,           0.0032672,           0.0012021,            0.006238,            0.006238,            0.006238
                 382,            0.017247,           0.0055694,            0.002062,             0.98726,             0.99597,             0.99439,             0.85085,            0.013219,           0.0032052,           0.0011947,           0.0062281,           0.0062281,           0.0062281
                 383,              0.0172,           0.0056072,           0.0026409,             0.98999,             0.98742,             0.99454,             0.88213,            0.012226,           0.0032128,           0.0011871,           0.0062182,           0.0062182,           0.0062182
                 384,            0.017799,           0.0054213,           0.0019113,             0.99023,             0.99412,             0.99459,             0.85783,              0.0122,           0.0032468,           0.0011702,           0.0062083,           0.0062083,           0.0062083
                 385,            0.017651,           0.0052928,           0.0019014,             0.99071,             0.99087,             0.99461,             0.88012,            0.011814,            0.003175,            0.001155,           0.0061984,           0.0061984,           0.0061984
                 386,            0.017502,           0.0055892,           0.0019542,             0.99199,             0.98939,             0.99463,             0.87828,            0.012459,           0.0031841,           0.0011299,           0.0061885,           0.0061885,           0.0061885
                 387,            0.018822,           0.0055078,            0.001889,             0.99083,             0.98941,             0.99465,             0.87552,            0.011856,           0.0031332,             0.00109,           0.0061786,           0.0061786,           0.0061786
                 388,            0.016494,           0.0051567,           0.0022941,             0.98956,             0.99331,             0.99468,             0.85463,            0.011854,           0.0031874,           0.0010925,           0.0061687,           0.0061687,           0.0061687
                 389,             0.01753,           0.0056396,           0.0027198,             0.99093,             0.99597,             0.99464,             0.85964,            0.011791,            0.003152,            0.001082,           0.0061588,           0.0061588,           0.0061588
                 390,            0.016236,           0.0056268,           0.0017201,             0.98853,             0.99597,             0.99445,             0.87218,            0.012928,           0.0031643,            0.001058,           0.0061489,           0.0061489,           0.0061489
                 391,            0.017899,           0.0062353,           0.0019956,             0.98813,             0.99597,             0.99419,             0.88033,            0.012125,            0.003143,           0.0010628,            0.006139,            0.006139,            0.006139
                 392,            0.020515,           0.0061727,            0.001888,             0.99309,             0.99597,             0.99385,             0.88285,             0.01238,           0.0032129,           0.0010887,           0.0061291,           0.0061291,           0.0061291
                 393,            0.017667,           0.0055847,            0.001478,             0.99445,             0.99403,             0.99363,             0.88436,            0.011446,           0.0032383,           0.0011274,           0.0061192,           0.0061192,           0.0061192
                 394,            0.017119,            0.005538,           0.0015741,             0.99828,             0.99264,              0.9936,              0.8778,             0.01232,           0.0032534,           0.0011435,           0.0061093,           0.0061093,           0.0061093
                 395,             0.01861,           0.0055296,           0.0017382,             0.99555,             0.98384,             0.99352,             0.86892,            0.012456,           0.0032463,           0.0011762,           0.0060994,           0.0060994,           0.0060994
                 396,            0.018512,           0.0053675,           0.0025614,             0.98327,             0.98977,               0.993,             0.85248,            0.011588,           0.0031821,           0.0012133,           0.0060895,           0.0060895,           0.0060895
                 397,            0.016463,           0.0055644,           0.0015856,             0.99393,              0.9837,             0.99345,             0.82009,            0.011612,           0.0032523,            0.001192,           0.0060796,           0.0060796,           0.0060796
                 398,            0.017798,           0.0053028,           0.0020255,             0.99512,             0.99371,             0.99337,             0.87378,            0.011656,           0.0031669,           0.0011454,           0.0060697,           0.0060697,           0.0060697
                 399,            0.017512,           0.0050405,           0.0015166,             0.99154,             0.99395,             0.99334,              0.8933,            0.011163,           0.0032097,           0.0011417,           0.0060598,           0.0060598,           0.0060598
                 400,            0.018363,           0.0059937,           0.0017865,              0.9898,             0.99395,              0.9933,             0.89657,            0.011446,           0.0031302,           0.0011584,           0.0060499,           0.0060499,           0.0060499
                 401,            0.017599,           0.0055377,           0.0036351,             0.98886,             0.99495,             0.99334,             0.88415,            0.012014,           0.0031862,           0.0011613,             0.00604,             0.00604,             0.00604
                 402,             0.01775,           0.0053265,           0.0016303,             0.99053,             0.99597,             0.99332,             0.87089,            0.013428,           0.0032408,           0.0011623,           0.0060301,           0.0060301,           0.0060301
                 403,            0.018618,           0.0052328,           0.0019237,             0.99125,             0.99597,             0.99335,             0.87336,            0.012824,           0.0031439,           0.0011618,           0.0060202,           0.0060202,           0.0060202
                 404,            0.017662,           0.0050976,           0.0021865,             0.99134,             0.99597,             0.99335,             0.87938,            0.011893,           0.0031044,           0.0011621,           0.0060103,           0.0060103,           0.0060103
                 405,            0.017464,           0.0054439,           0.0022534,             0.99021,              0.9846,             0.99286,             0.87833,            0.011996,           0.0030993,           0.0011832,           0.0060004,           0.0060004,           0.0060004
                 406,            0.018696,           0.0054134,           0.0018974,             0.99204,             0.98242,             0.99285,             0.85112,            0.011601,           0.0031174,           0.0011835,           0.0059905,           0.0059905,           0.0059905
                 407,            0.017068,           0.0053478,           0.0018565,             0.98696,             0.99313,             0.99328,             0.88003,            0.011669,           0.0031461,           0.0011454,           0.0059806,           0.0059806,           0.0059806
                 408,            0.016829,           0.0053811,           0.0015772,             0.98437,             0.99597,             0.99321,             0.88978,            0.011372,           0.0031582,           0.0011296,           0.0059707,           0.0059707,           0.0059707
                 409,            0.017397,           0.0054484,           0.0015012,             0.98493,              0.9923,             0.99327,             0.87907,             0.01168,            0.003267,           0.0011521,           0.0059608,           0.0059608,           0.0059608
                 410,            0.018351,           0.0060383,            0.002234,             0.99415,             0.99597,             0.99337,               0.861,            0.013048,           0.0031903,           0.0011957,           0.0059509,           0.0059509,           0.0059509
                 411,            0.017262,            0.005315,           0.0015684,             0.99476,             0.99327,             0.99342,             0.87366,            0.012359,           0.0031539,           0.0012496,            0.005941,            0.005941,            0.005941
                 412,            0.016755,           0.0055613,           0.0016817,             0.99358,             0.98635,             0.99322,             0.85878,            0.012698,           0.0032015,           0.0012782,           0.0059311,           0.0059311,           0.0059311
                 413,            0.017764,           0.0051662,           0.0020704,              0.9954,             0.99265,             0.99355,             0.85218,            0.012552,           0.0031891,           0.0012397,           0.0059212,           0.0059212,           0.0059212
                 414,            0.018316,           0.0049029,           0.0015703,             0.99424,             0.99597,             0.99358,              0.8614,            0.011871,           0.0031883,           0.0012036,           0.0059113,           0.0059113,           0.0059113
                 415,            0.017203,           0.0055695,           0.0018805,             0.99559,              0.9942,             0.99349,             0.88951,            0.012443,           0.0030965,           0.0011487,           0.0059014,           0.0059014,           0.0059014
                 416,            0.018675,           0.0057071,            0.001801,             0.99519,             0.99415,             0.99352,             0.88716,            0.011834,           0.0031037,           0.0011334,           0.0058915,           0.0058915,           0.0058915
                 417,            0.018033,           0.0051426,           0.0020026,             0.99741,             0.99247,             0.99356,             0.88853,            0.011111,           0.0030892,           0.0011156,           0.0058816,           0.0058816,           0.0058816
                 418,            0.016344,           0.0054211,           0.0015368,             0.99556,             0.99088,             0.99352,             0.87966,            0.011642,           0.0031772,           0.0010809,           0.0058717,           0.0058717,           0.0058717
                 419,            0.018222,           0.0056977,           0.0018538,             0.99395,             0.99173,             0.99348,             0.86268,            0.013295,           0.0032355,           0.0010526,           0.0058618,           0.0058618,           0.0058618
                 420,            0.018132,           0.0057483,           0.0019302,             0.99265,             0.99203,             0.99344,             0.87181,            0.012506,           0.0032191,           0.0010607,           0.0058519,           0.0058519,           0.0058519
                 421,            0.016981,           0.0050906,           0.0021805,             0.99615,             0.99246,             0.99334,              0.8868,             0.01169,            0.003242,           0.0010786,            0.005842,            0.005842,            0.005842
                 422,            0.015779,           0.0052709,           0.0015623,             0.99744,             0.99252,             0.99339,             0.88341,            0.011291,            0.003211,           0.0010855,           0.0058321,           0.0058321,           0.0058321
                 423,            0.015834,           0.0053745,           0.0014101,             0.99698,             0.99498,             0.99342,             0.88605,            0.012012,           0.0030649,           0.0010953,           0.0058222,           0.0058222,           0.0058222
                 424,            0.016764,            0.005769,           0.0017651,             0.99732,             0.99577,             0.99358,             0.89686,            0.011034,            0.003065,            0.001114,           0.0058123,           0.0058123,           0.0058123
                 425,            0.016581,           0.0044708,           0.0013957,             0.99643,             0.99575,             0.99363,             0.88923,            0.010942,           0.0030507,           0.0011188,           0.0058024,           0.0058024,           0.0058024
                 426,            0.017081,           0.0050187,           0.0019962,             0.99603,             0.99237,             0.99364,             0.87149,            0.011262,           0.0030424,           0.0011292,           0.0057925,           0.0057925,           0.0057925
                 427,            0.017724,           0.0053984,           0.0016067,             0.99517,             0.98925,             0.99372,             0.88757,            0.011537,           0.0030301,           0.0011381,           0.0057826,           0.0057826,           0.0057826
                 428,            0.016881,           0.0058748,            0.001873,             0.98319,             0.98434,             0.99175,             0.89019,            0.011226,           0.0030094,           0.0011776,           0.0057727,           0.0057727,           0.0057727
